production_id,title,author,translator,publisher,publish_date,price,isbn,original_title,categories,url
10012013192683029219004,黑白原來是真的,蔡妃喬/ 非逆,,城邦原創股份有限公司,2025-11-08,399,9786267710678,2025 BL直式影集同名改編小說,中文書 > 文學 > 大眾文學,https://www.eslite.com/product/10012013192683029219004
10012013192683067557007,如果他們再次相遇 (翅膀書衣作家簽名燙金版),蔡智恆/ 吳子雲 (藤井樹)/ 東燁 (穹風)/ 姜泰宇 (敷米漿),,城邦原創股份有限公司,2026-01-08,399,N/A,四大網路小說天王破天荒合體!,中文書 > 文學 > 大眾文學,https://www.eslite.com/product/10012013192683067557007
10012013192683029804002,學長 (十周年紀念版),瑪琪朵,,城邦原創股份有限公司,2025-11-08,399,9786267710852,夏日的檸檬草作者暢銷愛情經典作品,中文書 > 文學 > 大眾文學,https://www.eslite.com/product/10012013192683029804002
10012202482683068877005,青城十九俠 卷四: 破劫明心,還珠樓主,,千華駐科技出版有限公司,2026-01-07,350,9786264072786,,中文書 > 文學 > 武俠／歷史小說,https://www.eslite.com/product/10012202482683068877005
10012013192683029803005,小祕密 (十周年紀念版),瑪琪朵,,城邦原創股份有限公司,2025-11-08,399,9786267710845,夏日的檸檬草作者暢銷愛情經典作品,中文書 > 文學 > 大眾文學,https://www.eslite.com/product/10012013192683029803005
10012013192683067555003,如果他們再次相遇 (青山書衣作家簽名燙金版),蔡智恆/ 吳子雲 (藤井樹)/ 東燁 (穹風)/ 姜泰宇 (敷米漿),,城邦原創股份有限公司,2026-01-08,399,N/A,四大網路小說天王破天荒合體!,中文書 > 文學 > 大眾文學,https://www.eslite.com/product/10012013192683067555003
10012030392683073576009,甜與酸的況味: 校園推理事件,百江寧,,幻華創造有限公司,2026-01-29,320,9786267750339,,中文書 > 文學 > 推理／驚悚小說,https://www.eslite.com/product/10012030392683073576009
10012202482683065808002,青城十九俠 卷三: 歷劫不歇,還珠樓主,,千華駐科技出版有限公司,2025-12-31,375,9786264072762,,中文書 > 文學 > 武俠／歷史小說,https://www.eslite.com/product/10012202482683065808002
10012030392683024329005,男人的賞味期,賴特,,幻華創造有限公司,2025-11-07,214,9786267750186,都市懸疑×同志感性短篇小說集,中文書 > 文學 > 大眾文學,https://www.eslite.com/product/10012030392683024329005
10012013192683067559001,如果他們再次相遇 (日記本書衣作家簽名燙金版),蔡智恆/ 吳子雲 (藤井樹)/ 東燁 (穹風)/ 姜泰宇 (敷米漿),,城邦原創股份有限公司,2026-01-08,399,N/A,四大網路小說天王破天荒合體!,中文書 > 文學 > 大眾文學,https://www.eslite.com/product/10012013192683067559001
10012020052683077678006,比黑暗更黑暗,史蒂芬．金,楊沐希,皇冠文化出版有限公司,2026-01-26,699,9789573343936,You Like It Darker,中文書 > 文學 > 推理／驚悚小說,https://www.eslite.com/product/10012020052683077678006
10012013192683067554006,妳別長大 上下 (2冊合售),LaI,,城邦原創股份有限公司,2026-01-08,700,N/A,"POPO網站總點閱突破350萬, 人氣作者LaI又一超甜寵人氣作!",中文書 > 文學 > 大眾文學,https://www.eslite.com/product/10012013192683067554006
10012030392683035959000,筱雲與我: 黃越綏小説集,黃越綏,,財團法人國際單親兒童文教基金會,2025-11-05,380,9789579764582,,中文書 > 文學 > 大眾文學,https://www.eslite.com/product/10012030392683035959000
10012012142683064240001,仰望: 2025第十五屆全球華文文學星雲獎短篇歷史小說得獎作品集,解昆樺/ 左博文/ 林雨承,,佛光文化事業有限公司,2025-12-19,350,9789574579129,,中文書 > 文學 > 武俠／歷史小說,https://www.eslite.com/product/10012012142683064240001
10012012142683066485004,月形少年,君羊,,布里居出版,2026-01-22,320,9786269288601,,中文書 > 文學 > 推理／驚悚小說,https://www.eslite.com/product/10012012142683066485004
10012122082683020995006,瑞秋的青春事件簿 (誠品獨家書封版),卡洛琳．歐丹娜修,康學慧,悅知文化,2025-11-03,480,N/A,The Rachel Incident,中文書 > 文學 > 大眾文學,https://www.eslite.com/product/10012122082683020995006
10012012202683072141000,燈花笑 五,千山茶客,,東佑文化事業有限公司,2026-01-06,290,9789864675418,,中文書 > 文學 > 大眾文學,https://www.eslite.com/product/10012012202683072141000
10012122082683020996003,瑞秋的青春事件簿,卡洛琳．歐丹娜修,康學慧,悅知文化,2025-11-03,480,9786267721513,The Rachel Incident,中文書 > 文學 > 大眾文學,https://www.eslite.com/product/10012122082683020996003
10012182162683072144001,阿拔泉之霧: 台海風雲戰記三部曲 下,陳竹奇,,致出版,2026-01-05,470,9786267666210,,中文書 > 文學 > 大眾文學,https://www.eslite.com/product/10012182162683072144001
10012030392683016769000,戀愛條款未公開 (暗夜女伶增訂版),李奕萱/ M.S.Zenky/ 海盜船上的花/ A.Z.,,幻華創造有限公司,2025-10-27,400,9786267750230,,中文書 > 文學 > 大眾文學,https://www.eslite.com/product/10012030392683016769000
10012182162683072134002,阿拔泉之霧: 台海風雲戰記三部曲 上,陳竹奇,,致出版,2026-01-05,470,9786267666203,,中文書 > 文學 > 大眾文學,https://www.eslite.com/product/10012182162683072134002
10012043902683072813006,精神科醫師破案筆記 1: 血字的威脅,朱明川,,堡壘文化,2026-01-21,400,9786267728642,,中文書 > 文學 > 推理／驚悚小說,https://www.eslite.com/product/10012043902683072813006
10012012202683039620005,江湖那些事,五虎崗過客,,天空數位圖書有限公司,2025-11-14,350,9786267576335,,中文書 > 文學 > 武俠／歷史小說,https://www.eslite.com/product/10012012202683039620005
10012123802683023036003,"是咁的, 玩匿名交友app撞返個ex",做金庸的男人,,PNN文庫,2025-10-24,500,9789887132400,,中文書 > 文學 > 大眾文學,https://www.eslite.com/product/10012123802683023036003
10012010272682993967003,凝固的微笑: 文化大革命短篇小說十八則,江陽生,,遠景出版事業有限公司,2025-10-01,590,9789573912521,,中文書 > 文學 > 武俠／歷史小說,https://www.eslite.com/product/10012010272682993967003
10012011202683073625004,永劫館超連續殺人事件: 魔女與X共赴死亡,南海遊,緋華璃,千魚娛樂有限公司,2026-01-19,400,9786267639689,,中文書 > 文學 > 推理／驚悚小說,https://www.eslite.com/product/10012011202683073625004
10012012202683039612000,遇錦呈祥 三,微漫,,東佑文化事業有限公司,2025-11-14,290,9789864675319,,中文書 > 文學 > 大眾文學,https://www.eslite.com/product/10012012202683039612000
10012123802683023043001,請刪去不適用者,理想很遠,,點子出版,2025-10-24,590,9789887067146,,中文書 > 文學 > 大眾文學,https://www.eslite.com/product/10012123802683023043001
10012182162683037511008,公主的高跟鞋,戴伊羚,,獵海人,2025-11-14,350,9786267588345,,中文書 > 文學 > 大眾文學,https://www.eslite.com/product/10012182162683037511008
10012011202683073626001,六塊豬排,蘇部健一,黃詩婷,千魚娛樂有限公司,2026-01-19,450,9786267639672,第三屆梅菲斯特賞得獎作,中文書 > 文學 > 推理／驚悚小說,https://www.eslite.com/product/10012011202683073626001
10012010632683026389007,婚姻失戀記,古魯,,時報文化出版企業股份有限公司,2025-11-11,400,9786264198592,,中文書 > 文學 > 大眾文學,https://www.eslite.com/product/10012010632683026389007
10012017642683016253004,難哄 上中下 (典藏劇照書衣版/3冊合售),竹已,,英屬維京群島商高寶國際有限公司台灣分公司,2025-10-22,920,9780020251231,同名電視劇原著小說,中文書 > 文學 > 大眾文學,https://www.eslite.com/product/10012017642683016253004
10012013192683029224008,請問今天你是我的男友嗎?,Sophia,,城邦原創股份有限公司,2025-11-08,360,9786267710876,純白透明系戀愛教主Sophia全新浪漫力作!,中文書 > 文學 > 大眾文學,https://www.eslite.com/product/10012013192683029224008
10012011202683068615003,惡童書: 睡美人 (新版),笭菁,,春天出版國際文化股份有限公司,2026-01-16,340,9786264430012,,中文書 > 文學 > 推理／驚悚小說,https://www.eslite.com/product/10012011202683068615003
10012243732683020768006,許仁圖笑看人生經典套書: 鐘聲21響 (30周年紀念版)+廿四個晚上+絕路盡頭還有路 (3冊合售),許仁圖,,商鼎數位出版有限公司,2025-10-17,855,N/A,鐘聲21響 (30周年紀念版)/ 廿四個晚上/ 絕路盡頭還有路,中文書 > 文學 > 大眾文學,https://www.eslite.com/product/10012243732683020768006
10012046692683061355005,偵探冰室．金,陳浩基/ 文善/ 莫理斯/ 冒業/ 柏菲思/ 騎士丕特二世/ 馬丹尼,,蓋亞文化有限公司,2026-01-07,420,9786263842595,,中文書 > 文學 > 推理／驚悚小說,https://www.eslite.com/product/10012046692683061355005
10012043902683069624004,爆彈 (電影書衣版),吳勝浩,陳綠文,木馬文化事業有限公司,2026-01-14,480,N/A,爆弾,中文書 > 文學 > 推理／驚悚小說,https://www.eslite.com/product/10012043902683069624004
10012046692683061358006,偵探冰室套書: 偵探冰室．貓+偵探冰室．食+偵探冰室．劇 (3冊合售),陳浩基/ 文善/ 譚劍/ 夜透紫/ 莫理斯/ 冒業/ 柏菲思/ 望日/ 黑貓C,,蓋亞文化有限公司,,1219,N/A,,中文書 > 文學 > 推理／驚悚小說,https://www.eslite.com/product/10012046692683061358006
10012020052683007701002,洗滌人生的洗衣舖: 時光洗衣舖 1-2 (2冊合售),海蒂 (李家雯),,皇冠文化出版有限公司,2025-10-09,700,N/A,,中文書 > 文學 > 大眾文學,https://www.eslite.com/product/10012020052683007701002
10012013192683002534001,"對方辯友, 請給我你的心",御喬兒,,城邦原創股份有限公司,2025-10-02,330,9786267710609,"原創小說大賞優選作品! 新生代創作才女, 全新青春物語",中文書 > 文學 > 大眾文學,https://www.eslite.com/product/10012013192683002534001
10012013192683068642009,懸案對策室,約翰．麥克馬洪,林零,馬可孛羅文化事業股份有限公司,2026-01-10,480,9786267747513,Head Cases,中文書 > 文學 > 推理／驚悚小說,https://www.eslite.com/product/10012013192683068642009
10012084572683064091009,密室殺人事件與解密JK錢形鍵,feliophilia,,白象文化事業有限公司,2026-01-01,300,9786263647961,,中文書 > 文學 > 推理／驚悚小說,https://www.eslite.com/product/10012084572683064091009
10012030392683003677004,小黑狗重生記,小妖,,鏡文學股份有限公司,2025-10-03,400,9786267739242,,中文書 > 文學 > 大眾文學,https://www.eslite.com/product/10012030392683003677004
10012012142683066484007,Happy Halloween 5: 萬聖節馬戲團,林纓,,布里居出版,2025-12-27,360,9789869752893,,中文書 > 文學 > 推理／驚悚小說,https://www.eslite.com/product/10012012142683066484007
10012013192683067568003,都市傳說 4: 第十三個書架 (十周年機密檔案限量典藏版),笭菁,,奇幻基地出版事業部,2026-01-08,350,N/A,,中文書 > 文學 > 推理／驚悚小說,https://www.eslite.com/product/10012013192683067568003
10012116312683051247006,虛構推理短篇集: 岩永琴子的密室,城平京,陳梵帆,尖端出版,2025-12-17,320,9786264346269,虚構推理短編集: 岩永琴子の密室,中文書 > 文學 > 推理／驚悚小說,https://www.eslite.com/product/10012116312683051247006
10012013192683067560007,惡意 (獨步20週年紀念版),東野圭吾,婁美蓮,獨步文化,2026-01-08,380,9786267609996,悪意,中文書 > 文學 > 推理／驚悚小說,https://www.eslite.com/product/10012013192683067560007
10012011202683050296005,金雀枝莊殺人事件,今邑彩,卡歐鹿,千魚娛樂有限公司,2025-12-12,400,9786267639610,,中文書 > 文學 > 推理／驚悚小說,https://www.eslite.com/product/10012011202683050296005
10012013192683067573007,意外的病人,蕾絲莉．沃夫,葉旻臻,奇幻基地出版事業部,2026-01-08,480,9786267749449,"長踞Amazon Kindle醫療驚悚類暢銷排行榜! 超過3萬多個全球評分的懸疑小說! 一個零錯誤率的外科醫師, 一場橫跨政、法、醫三界的糾葛!",中文書 > 文學 > 推理／驚悚小說,https://www.eslite.com/product/10012013192683067573007
10012043902683047976002,農場: 解凍的刑警,張國立,,晴好出版,2025-12-10,450,9786267733868,Farm: The Thawing Detective,中文書 > 文學 > 推理／驚悚小說,https://www.eslite.com/product/10012043902683047976002
10012013192683067575001,SIN原罪 I-VII套書 (7冊合售),笭菁,,奇幻基地出版事業部,2026-01-08,2640,N/A,SIN原罪 I: 性．掠食者/ II: 怒．施暴者/ III: 饞．耽溺者/ IV: 貪．無厭者/ V: 懶．怠惰者/ VI: 妒．嫉恨者/ VII: 倨．傲慢者,中文書 > 文學 > 推理／驚悚小說,https://www.eslite.com/product/10012013192683067575001
10012011762683078938000,風月不相關 四 (完),白鷺成雙,,未境原創事業有限公司,2026-01-21,480,9786269958092,,中文書 > 文學 > 言情小說,https://www.eslite.com/product/10012011762683078938000
10012011762683068423004,關於她的吻,緬因吉,,要有光,2026-01-07,350,9786267515624,,中文書 > 文學 > 推理／驚悚小說,https://www.eslite.com/product/10012011762683068423004
10012017642683072450003,我超喜歡你 上,摺紙為戲,,英屬維京群島商高寶國際有限公司台灣分公司,2026-01-14,370,9786264024167,,中文書 > 文學 > 言情小說,https://www.eslite.com/product/10012017642683072450003
10012017642683072451000,我超喜歡你 下,摺紙為戲,,英屬維京群島商高寶國際有限公司台灣分公司,2026-01-14,370,9786264024174,,中文書 > 文學 > 言情小說,https://www.eslite.com/product/10012017642683072451000
10012017642683018047007,逐玉 第二部 上,團子來襲,,英屬維京群島商高寶國際有限公司台灣分公司,2025-11-12,390,9786264023696,,中文書 > 文學 > 言情小說,https://www.eslite.com/product/10012017642683018047007
10012017642683072455008,我超喜歡你 上下 (2冊合售),摺紙為戲,,英屬維京群島商高寶國際有限公司台灣分公司,2026-01-14,740,9786264024181,,中文書 > 文學 > 言情小說,https://www.eslite.com/product/10012017642683072455008
10012017642683018049001,逐玉 第二部 下,團子來襲,,英屬維京群島商高寶國際有限公司台灣分公司,2025-11-12,390,9786264023719,,中文書 > 文學 > 言情小說,https://www.eslite.com/product/10012017642683018049001
10012043902683047975005,炒飯狙擊手 1-3: 炒飯狙擊手+第三顆子彈+消失的沙漠中隊 (3冊合售),張國立,,晴好出版,2025-12-10,1220,9786267828090,,中文書 > 文學 > 推理／驚悚小說,https://www.eslite.com/product/10012043902683047975005
10012017642683018048004,逐玉 第二部 中,團子來襲,,英屬維京群島商高寶國際有限公司台灣分公司,2025-11-12,390,9786264023702,,中文書 > 文學 > 言情小說,https://www.eslite.com/product/10012017642683018048004
10012015932683044785003,避雨魉亭: 恐怖推理作家的異聞紀錄 (印刷簽名版),三津田信三,林芸蔓,瑞昇文化事業股份有限公司,2025-12-08,480,9789864018581,,中文書 > 文學 > 推理／驚悚小說,https://www.eslite.com/product/10012015932683044785003
10012017642683035592009,"穿越後, 我帶著全宗門到處打秋風 第一部: 大師姐怎麼這麼厲害 上中下卷 (3冊合售)",紅刺北,,英屬維京群島商高寶國際有限公司台灣分公司,2025-11-12,1020,9786264023849,,中文書 > 文學 > 言情小說,https://www.eslite.com/product/10012017642683035592009
10012013192683041195003,如果她不是偵探,逸木裕,徐欣怡,獨步文化,2025-12-06,440,9786267609880,彼女が探偵でなければ,中文書 > 文學 > 推理／驚悚小說,https://www.eslite.com/product/10012013192683041195003
10012017642683018050007,逐玉 第二部 上中下 (3冊合售),團子來襲,,英屬維京群島商高寶國際有限公司台灣分公司,2025-11-12,1170,9786264023726,,中文書 > 文學 > 言情小說,https://www.eslite.com/product/10012017642683018050007
10012017642683052224006,他從凜冬來 上,布丁琉璃,,英屬維京群島商高寶國際有限公司台灣分公司,2025-12-10,420,9786264024006,,中文書 > 文學 > 言情小說,https://www.eslite.com/product/10012017642683052224006
10012011762683021889007,洛九針 卷五,希行,,知翎文化,2025-11-06,360,9789577876355,,中文書 > 文學 > 言情小說,https://www.eslite.com/product/10012011762683021889007
10012013192683046899005,雷普利系列 04: 跟蹤雷普利 (附限量海史密斯逝世30週年紀念版作者親繪貓咪書籤),派翠西亞．海史密斯,陳思華,貓頭鷹出版社,2025-12-06,560,9789862627983,The Boy Who Followed Ripley,中文書 > 文學 > 推理／驚悚小說,https://www.eslite.com/product/10012013192683046899005
10012011762683024638008,風月不相關 三,白鷺成雙,,未境原創事業有限公司,2025-11-05,375,9786269958085,,中文書 > 文學 > 言情小說,https://www.eslite.com/product/10012011762683024638008
10012013192683044152003,都市傳說 3: 樓下的男人 (十周年機密檔案限量典藏版/附番外篇),笭菁,,奇幻基地出版事業部,2025-12-04,350,N/A,,中文書 > 文學 > 推理／驚悚小說,https://www.eslite.com/product/10012013192683044152003
10012117792683037626009,法醫手記: 命案猜．情．尋,法醫秦明,,萬里機構．萬里書店,2025-11-17,400,9789621476425,,中文書 > 文學 > 推理／驚悚小說,https://www.eslite.com/product/10012117792683037626009
10012013192683044153000,詭軼紀事 拾: 噬魂詭書靈 (完),龍雲/ 宴平樂/ Div (另一種聲音)/ 笭菁,,奇幻基地出版事業部,2025-12-04,360,9786267749333,,中文書 > 文學 > 推理／驚悚小說,https://www.eslite.com/product/10012013192683044153000
10012012202683025242006,大理寺小飯堂 八 (完),漫漫步歸,,東佑文化事業有限公司,2025-10-28,290,9789864675289,,中文書 > 文學 > 言情小說,https://www.eslite.com/product/10012012202683025242006
10012013192683044157008,吸血鬼伯爵德古拉 (第2版),布拉姆．斯托克,洪夏天,商周出版,2025-12-04,420,9786263907676,Dracula,中文書 > 文學 > 推理／驚悚小說,https://www.eslite.com/product/10012013192683044157008
10012013192683024871009,野獸該死 (88週年經典回歸版),尼可拉斯．布雷克,謝佩妏,馬可孛羅文化事業股份有限公司,2025-11-15,400,9786267747438,The Beast Must Die,中文書 > 文學 > 推理／驚悚小說,https://www.eslite.com/product/10012013192683024871009
10012024482683043368009,直播主密室死亡之謎 (血色真相版),馬卡,,大旗出版社,2025-12-01,380,9786267718193,,中文書 > 文學 > 推理／驚悚小說,https://www.eslite.com/product/10012024482683043368009
10012012202683025241009,大理寺小飯堂 七,漫漫步歸,,東佑文化事業有限公司,2025-10-28,290,9789864675272,,中文書 > 文學 > 言情小說,https://www.eslite.com/product/10012012202683025241009
10012036172683041432009,絕叫: 日本推理四大獎、現象級小說經典復活!,葉真中顯,林佩瑾,圓神出版社有限公司,2025-12-01,399,9789861339986,絶叫,中文書 > 文學 > 推理／驚悚小說,https://www.eslite.com/product/10012036172683041432009
10012116312683035140002,窒愛SUFFOCATE: 隱藏的真相,川千丈; 頑皮牛遊戲/ 故事原案,,尖端出版,2025-11-14,280,9786264346818,,中文書 > 文學 > 推理／驚悚小說,https://www.eslite.com/product/10012116312683035140002
10012013192683040863002,馬爾他之鷹 (第3版),達許．漢密特,林淑琴,臉譜出版社,2025-11-29,350,9786263157149,The Maltese Falcon,中文書 > 文學 > 推理／驚悚小說,https://www.eslite.com/product/10012013192683040863002
10012012202683025239006,遇錦呈祥 一,微漫,,東佑文化事業有限公司,2025-10-28,290,9789864675296,,中文書 > 文學 > 言情小說,https://www.eslite.com/product/10012012202683025239006
10012013192683041190008,幻夜 (單冊經典回歸版),東野圭吾,劉姿君,獨步文化,2025-11-29,720,9786267609897,げんや,中文書 > 文學 > 推理／驚悚小說,https://www.eslite.com/product/10012013192683041190008
10012043902683029306001,"莫爾格街凶殺案: 謎與詭計的開端, 推理小說開山祖愛倫坡, 推理奇幻傑作選",愛倫坡,沈聿德,大牌出版,2025-11-12,380,9786267766514,The Murders in the Rue Morgue and Other Tales,中文書 > 文學 > 推理／驚悚小說,https://www.eslite.com/product/10012043902683029306001
10012017272683042468007,愛倫．坡全集: 全世界第1本偵探小說,埃德加．愛倫．坡,葉盈如,海鴿文化出版圖書有限公司,2025-11-26,499,9789863925583,,中文書 > 文學 > 推理／驚悚小說,https://www.eslite.com/product/10012017272683042468007
10012012202683025240002,遇錦呈祥 二,微漫,,東佑文化事業有限公司,2025-10-28,290,9789864675302,,中文書 > 文學 > 言情小說,https://www.eslite.com/product/10012012202683025240002
10012012142683045744009,贖罪之泉,蘇婉雯,,界限文化,2025-11-21,400,9789887145912,,中文書 > 文學 > 推理／驚悚小說,https://www.eslite.com/product/10012012142683045744009
10012011202683033713000,諾克斯全集 5: 死而不止,羅納德．諾克斯,陳典家,千魚娛樂有限公司,2025-11-10,550,9786267639504,Still Dead,中文書 > 文學 > 推理／驚悚小說,https://www.eslite.com/product/10012011202683033713000
10012011762683031314001,童探Bodacious! 極夜之晝,提子墨,,台灣角川股份有限公司,2025-11-20,340,9786264356237,,中文書 > 文學 > 推理／驚悚小說,https://www.eslite.com/product/10012011762683031314001
10012127372683046662005,"協議冥婚, 無限延期 2",挖煤貓,,邀月文化事業股份有限公司,2025-10-22,340,9786269266432,,中文書 > 文學 > 言情小說,https://www.eslite.com/product/10012127372683046662005
10012127372683071108004,鬼僕事務所之三: 賣命 (修訂1版),笭菁,,邀月文化事業股份有限公司,2025-11-19,300,9786269266487,,中文書 > 文學 > 推理／驚悚小說,https://www.eslite.com/product/10012127372683071108004
10012011202683033714007,諾克斯全集 6: 雙重騙局,羅納德．諾克斯,陳典家,千魚娛樂有限公司,2025-11-10,550,9786267639511,Double Cross Purposes,中文書 > 文學 > 推理／驚悚小說,https://www.eslite.com/product/10012011202683033714007
10012116312683035141009,人臉不宜食用,白井智之,李喬智,尖端出版,2025-11-18,360,9786264343749,人間の顔は食べづらい,中文書 > 文學 > 推理／驚悚小說,https://www.eslite.com/product/10012116312683035141009
10012127372683046663002,"協議冥婚, 無限延期 3",挖煤貓,,邀月文化事業股份有限公司,2025-10-22,340,9786269266449,,中文書 > 文學 > 言情小說,https://www.eslite.com/product/10012127372683046663002
10012017642683035594003,"穿越後, 我帶著全宗門到處打秋風 第一部: 大師姐怎麼這麼厲害 中卷",紅刺北,,英屬維京群島商高寶國際有限公司台灣分公司,2025-11-12,340,9786264023825,,中文書 > 文學 > 言情小說,https://www.eslite.com/product/10012017642683035594003
10012013192683026801004,雷普利系列 03: 雷普利遊戲 (附限量海史密斯逝世30週年紀念作者親繪貓咪書籤),派翠西亞．海史密斯,歸也光,貓頭鷹出版社,2025-11-08,510,9789862627938,Ripley's Game,中文書 > 文學 > 推理／驚悚小說,https://www.eslite.com/product/10012013192683026801004
10012127372683046664009,"協議冥婚, 無限延期 4",挖煤貓,,邀月文化事業股份有限公司,2025-10-22,340,9786269266456,,中文書 > 文學 > 言情小說,https://www.eslite.com/product/10012127372683046664009
10012011202683026807006,諾克斯全集 4: 穀倉裡的屍體,羅納德．諾克斯,陳典家,千魚娛樂有限公司,2025-10-31,550,9786267639498,The Body in the Silo,中文書 > 文學 > 推理／驚悚小說,https://www.eslite.com/product/10012011202683026807006
10012013192683020186008,都市傳說 2: 紅衣小女孩 (十周年機密檔案限量典藏版+番外篇),笭菁,,奇幻基地出版事業部,2025-11-06,350,N/A,,中文書 > 文學 > 推理／驚悚小說,https://www.eslite.com/product/10012013192683020186008
10012030392683023154004,詭祕客Crimystery2025,台灣犯罪作家聯會,,幻華創造有限公司,2025-10-31,500,9786267750285,,中文書 > 文學 > 推理／驚悚小說,https://www.eslite.com/product/10012030392683023154004
10012013192683020187005,雨夜協奏曲,Misa/ A.Z.,,春光出版社,2025-11-06,380,9786267578490,"暢銷愛情作家Misa × 金獎作家A.Z.驚喜聯手! 暗黑系×病嬌×雙女主, 共譜一場禁忌的協奏曲",中文書 > 文學 > 推理／驚悚小說,https://www.eslite.com/product/10012013192683020187005
10012013192683019566002,小暮照相館 上下 (經典回歸版/2冊合售),宮部美幸,劉子倩,獨步文化,2025-10-30,900,9786267609842,小暮写眞館,中文書 > 文學 > 推理／驚悚小說,https://www.eslite.com/product/10012013192683019566002
10012013192683020200001,雨夜協奏曲 (雙作者夢幻限量簽名版),Misa/ A.Z.,,春光出版社,2025-11-06,380,N/A,"暢銷愛情作家Misa × 金獎作家A.Z.驚喜聯手! 暗黑系×病嬌×雙女主, 共譜一場禁忌的協奏曲",中文書 > 文學 > 推理／驚悚小說,https://www.eslite.com/product/10012013192683020200001
10012046692683000971006,女警艾拉 1: 深林冷案,圖薇．阿斯特達,聞若婷,蓋亞文化有限公司,2025-10-29,490,9786263842175,北歐犯罪書寫最高榮譽玻璃鑰匙獎,中文書 > 文學 > 推理／驚悚小說,https://www.eslite.com/product/10012046692683000971006
10012013192683020199008,SIN原罪VII: 倨．傲慢者 (附都市傳說第三部1試讀本),笭菁,,奇幻基地出版事業部,2025-11-06,380,N/A,,中文書 > 文學 > 推理／驚悚小說,https://www.eslite.com/product/10012013192683020199008
10012127372683019885004,病美人續命求生路 卷一,曲清歌,,藍海製作有限公司,2025-10-15,320,9786263855496,,中文書 > 文學 > 言情小說,https://www.eslite.com/product/10012127372683019885004
10012011762683024666001,操控: Lucien,J．R．桑頓,林佳妮,聯利媒體TVBS,2025-11-06,420,9786269950669,Lucien,中文書 > 文學 > 推理／驚悚小說,https://www.eslite.com/product/10012011762683024666001
10012011762682997487002,洛九針 卷四,希行,,知翎文化,2025-10-02,360,9789577876348,,中文書 > 文學 > 言情小說,https://www.eslite.com/product/10012011762682997487002
10012013192683020193006,最後的鑑定人,岩井圭也,李彥樺,獨步文化,2025-11-06,450,9786267609866,宮部美幸盛讚! 破解人性的鑑識天才初登場,中文書 > 文學 > 推理／驚悚小說,https://www.eslite.com/product/10012013192683020193006
10012127372683011365009,同腹黑世子虐渣 下 (第2版),青枝,,藍海製作有限公司,2025-10-01,300,9786263855342,,中文書 > 文學 > 言情小說,https://www.eslite.com/product/10012127372683011365009
10012043902683024138003,樹海怪談: 實地潛入青木原樹海的恐怖記事 (附血紅勸世書衣海報),村田RAMU,李依珊,好人出版,2025-11-05,380,9786267591833,樹海考,中文書 > 文學 > 推理／驚悚小說,https://www.eslite.com/product/10012043902683024138003
10012127372683011353006,同腹黑世子虐渣 上 (第2版),青枝,,藍海製作有限公司,2025-10-01,300,9786263855328,,中文書 > 文學 > 言情小說,https://www.eslite.com/product/10012127372683011353006
10012011762683021903000,貪靈昧,庚晴,,釀出版,2025-11-03,350,9786264121378,,中文書 > 文學 > 推理／驚悚小說,https://www.eslite.com/product/10012011762683021903000
10012127372683011366006,同腹黑世子虐渣 中 (第2版),青枝,,藍海製作有限公司,2025-10-01,300,9786263855335,,中文書 > 文學 > 言情小說,https://www.eslite.com/product/10012127372683011366006
10012011202683026804005,諾克斯全集 3: 閘邊足印,羅納德．諾克斯,陳典家,千魚娛樂有限公司,2025-10-31,550,9786267639481,The Footsteps at the Lock,中文書 > 文學 > 推理／驚悚小說,https://www.eslite.com/product/10012011202683026804005
10012020052683018568007,銀雪輪舞曲 (典藏新譯本/附東野圭吾短語印簽扉頁),東野圭吾,許紋寧,皇冠文化出版有限公司,2025-10-27,450,9789573343608,疾風ロンド,中文書 > 文學 > 推理／驚悚小說,https://www.eslite.com/product/10012020052683018568007
10012030392683019857001,貪吃的偵探路線: 第八屆林佛兒獎得獎作品集,A.Z./ 牛小流/ 宅炸裂/ 秀弘/ 范新,,幻華創造有限公司,2025-10-27,400,9786267750223,,中文書 > 文學 > 推理／驚悚小說,https://www.eslite.com/product/10012030392683019857001
10012123802683023031008,網約車殺人事件,艾石克 (Isaac Stone),,點子出版,2025-10-24,490,9789887067184,,中文書 > 文學 > 推理／驚悚小說,https://www.eslite.com/product/10012123802683023031008
10012023332683065867009,社會團體工作 (第2版),曾華源/ 胡慧嫈/ 何慧卿/ 南玉芬/ 王金永/ 莊靜宜/ 張誼方/ 白倩如,,洪葉文化事業有限公司,2026-01-26,500,9786269283613,,中文書 > 社會科學 > 社會,https://www.eslite.com/product/10012023332683065867009
10012123802683023032005,揭魅故,橘子綠茶,,點子出版,2025-10-24,590,9789887135845,,中文書 > 文學 > 推理／驚悚小說,https://www.eslite.com/product/10012123802683023032005
10012123802683023044008,輸入中…,尤奇,,點子出版,2025-10-24,590,9789887135807,,中文書 > 文學 > 推理／驚悚小說,https://www.eslite.com/product/10012123802683023044008
10012123802683023029005,井型屋鎮魂塔,麥默,,點子出版,2025-10-24,590,9789887067177,,中文書 > 文學 > 推理／驚悚小說,https://www.eslite.com/product/10012123802683023029005
10012123802683023030001,怪奇謀殺案,馬菲,,筆求人工作室,2025-10-24,640,9789887136606,,中文書 > 文學 > 推理／驚悚小說,https://www.eslite.com/product/10012123802683023030001
