production_id,title,url,publisher,author,publish_date,category,record_date,translator,price,isbn,original_title,vice_category
15039867,塔之迷宮03,https://www.sanmin.com.tw/product/index/015039867,台灣角川,貳瓶勉,2025-12-08,中文書 > 書畫 > 西洋畫,,彼明,140,9786264357951,タワーダンジョン (3),休閒生活
15039870,陰陽眼見子11,https://www.sanmin.com.tw/product/index/015039870,台灣角川,泉 朝樹,2025-12-08,中文書 > 書畫 > 西洋畫,,楊采儒,140,9786264358057,見える子ちゃん (11),休閒生活
15039872,末世二輪之旅06,https://www.sanmin.com.tw/product/index/015039872,台灣角川,さいとー榮,2025-12-08,中文書 > 書畫 > 西洋畫,,LINCA,140,9786264358071,終末ツーリング (6),休閒生活
15039873,我不會免費跟妳上床08,https://www.sanmin.com.tw/product/index/015039873,台灣角川,檜原フキ,2025-12-08,中文書 > 書畫 > 西洋畫,,尊師K,140,9786264358088,タダでは抱かれません (8),休閒生活
15039876,雙星的天劍士01,https://www.sanmin.com.tw/product/index/015039876,台灣角川,"東皓司- 漫畫;
七野-原作りく",2025-12-08,中文書 > 書畫 > 西洋畫,,蒼貓,140,9786264358118,双星の天剣使 (1),休閒生活
15039884,戀愛代理03,https://www.sanmin.com.tw/product/index/015039884,台灣角川,"西澤5ミリ-作;
赤坂アカ-原作",2025-12-08,中文書 > 書畫 > 西洋畫,,陳思朵,140,9786264358194,恋愛代行 (3),休閒生活
15039888,情繞柔指卻帶寒04,https://www.sanmin.com.tw/product/index/015039888,台灣角川,ウオズミアミ,2025-12-08,中文書 > 書畫 > 西洋畫,,陳家恩,140,9786264358231,冷たくて 柔らか (4),休閒生活
15039898,生馬肉美味無敵（全）,https://www.sanmin.com.tw/product/index/015039898,台灣角川,櫻井さよる,2025-12-08,中文書 > 書畫 > 西洋畫,,陳家恩,150,9786264358330,馬刺しが食べたい,休閒生活
14964999,戀愛子彈01,https://www.sanmin.com.tw/product/index/014964999,台灣角川,inee,2025-12-08,中文書 > 書畫 > 西洋畫,,陳盈岑,140,9786264356466,ラブ・バレット (1),休閒生活
15063252,偷情魔法使的冒險 01,https://www.sanmin.com.tw/product/index/015063252,東立,糸杉柾宏-漫畫 まじかり-原作 まくわうに-角色原案,2025-12-08,中文書 > 書畫 > 西洋畫,,陳瑞璟,140,9786260247409,,休閒生活
15063253,深層的拉普塔 01,https://www.sanmin.com.tw/product/index/015063253,東立,空空北野田,2025-12-08,中文書 > 書畫 > 西洋畫,,賴韋先,110,9786260248550,,休閒生活
15063254,重生之後與前世戀人重新展開魔法學校生活※可是好感度為0 04,https://www.sanmin.com.tw/product/index/015063254,東立,"白川蟻ん-著;
六つ花えいこ-原作;
秋鹿ユギリ-角色原案",2025-12-08,中文書 > 書畫 > 西洋畫,,杜信彰,140,9786260249656,,休閒生活
15063255,dear親愛的 新裝版01,https://www.sanmin.com.tw/product/index/015063255,東立,藤原 ここあ,2025-12-08,中文書 > 書畫 > 西洋畫,,陳姿君,260,9786260252205,,休閒生活
15063843,機動警察PATLABOR 愛藏版 03,https://www.sanmin.com.tw/product/index/015063843,東立,結城正美,2025-12-08,中文書 > 書畫 > 西洋畫,,尤靜慧,350,9786260236922,,休閒生活
15062780,島嶼之殤：二二八與白色恐怖,https://www.sanmin.com.tw/product/index/015062780,奇異果文創,"大津留香織-主編;
曾郁喬;
血管王;
粉太郎;
OVVV;
麻肉;
千烏生",2025-12-06,中文書 > 書畫 > 西洋畫,,,250,9786267677063,,休閒生活
15023600,畫完這個再去死05,https://www.sanmin.com.tw/product/index/015023600,尖端出版,豐田實,2025-12-05,中文書 > 書畫 > 西洋畫,,蔡雅婷,250,9786264344258,これ描いて死ね,休閒生活
15023601,達爾文事變08,https://www.sanmin.com.tw/product/index/015023601,尖端出版,うめざわしゅん,2025-12-05,中文書 > 書畫 > 西洋畫,,游若琪,140,9786264344500,ダーウィン事変,休閒生活
15146870,精雕細琢：插畫創作的思維與表現VI,https://www.sanmin.com.tw/product/index/015146870,好優文化,林學榮-編著,2025-12-05,中文書 > 書畫 > 西洋畫,,,1350,9786267536766,,休閒生活
15062789,銀河金融保險公司COSMOS03,https://www.sanmin.com.tw/product/index/015062789,東立,田村隆平,2025-12-05,中文書 > 書畫 > 西洋畫,,羅筱君,140,9786260249618,,休閒生活
15062790,學生會也有洞！09,https://www.sanmin.com.tw/product/index/015062790,東立,無知麻呂,2025-12-05,中文書 > 書畫 > 西洋畫,,吳勵誠,140,9786260251741,,休閒生活
15062791,北劍江湖 03,https://www.sanmin.com.tw/product/index/015062791,東立,"HAE MIN;
Woogack",2025-12-05,中文書 > 書畫 > 西洋畫,,林建豪,290,9786260253929,,休閒生活
15062792,百瀨同學的初戀破綻百出。01,https://www.sanmin.com.tw/product/index/015062792,東立,晴川 シンタ,2025-12-05,中文書 > 書畫 > 西洋畫,,方奕勝,110,9786260254551,,休閒生活
15062793,入間同學入魔了！ if Episode of 魔手黨04【特裝版】,https://www.sanmin.com.tw/product/index/015062793,東立,"西修-原案;
hiro者-漫畫",2025-12-05,中文書 > 書畫 > 西洋畫,,杜信彰,220,9786260255145,魔入りました!入間くん if Episode of 魔フィア,休閒生活
15062794,星期一的豐滿 13,https://www.sanmin.com.tw/product/index/015062794,東立,比村奇石,2025-12-05,中文書 > 書畫 > 西洋畫,,謝子庭,140,9786260257316,,休閒生活
15062795,星期一的豐滿其之13（青版）,https://www.sanmin.com.tw/product/index/015062795,東立,比村奇石,2025-12-05,中文書 > 書畫 > 西洋畫,,謝子庭,200,9786260257323,,休閒生活
15062796,百人魂02,https://www.sanmin.com.tw/product/index/015062796,東立,暗森 透,2025-12-05,中文書 > 書畫 > 西洋畫,,羅筱君,140,9786260257835,,休閒生活
15062797,和雨‧和你 06,https://www.sanmin.com.tw/product/index/015062797,東立,二階堂 幸,2025-12-05,中文書 > 書畫 > 西洋畫,,吳勵誠,180,9786260259365,,休閒生活
15060719,前任勇者想安穩度日01,https://www.sanmin.com.tw/product/index/015060719,東立,"鳴瀬 ひろふみ -漫畫;
鍋島 テツヒロ-角色原案 こうじ -原作",2025-12-04,中文書 > 書畫 > 西洋畫,,叢琳,140,9786260235192,,休閒生活
15060720,JOJO的奇妙冒險 PART5 愛藏版 01,https://www.sanmin.com.tw/product/index/015060720,東立,"荒木;
飛呂彦",2025-12-04,中文書 > 書畫 > 西洋畫,,吳勵誠,320,9786260254841,,休閒生活
15060722,薰香花朵凛然綻放13【首刷限定版】,https://www.sanmin.com.tw/product/index/015060722,東立,三香見SAKA,2025-12-04,中文書 > 書畫 > 西洋畫,,羅筱君,170,9786260257859,薫る花は凛と咲く,休閒生活
14950979,鬼夜曲01,https://www.sanmin.com.tw/product/index/014950979,平心工作室,"C.R Jade-圖;
 ANANAS文",2025-12-04,中文書 > 書畫 > 西洋畫,,BOMTOON TAIWAN,380,9789864949939,,休閒生活
14950980,一步之遙（上）,https://www.sanmin.com.tw/product/index/014950980,平心工作室,UPI,2025-12-04,中文書 > 書畫 > 西洋畫,,黃欣儀,300,9789864949946,,休閒生活
14950981,一步之遙（下）,https://www.sanmin.com.tw/product/index/014950981,平心工作室,UPI,2025-12-04,中文書 > 書畫 > 西洋畫,,黃欣儀,300,9789864949953,,休閒生活
14915875,我們不適合當戀人02,https://www.sanmin.com.tw/product/index/014915875,青文,弘川コウ,2025-12-04,中文書 > 書畫 > 西洋畫,,MIDORI,140,9786264364591,俺たちは恋人に向いていない,休閒生活
15021413,愛情往返03（韓國網漫百萬人氣ABO作，無聖光火辣開車！）,https://www.sanmin.com.tw/product/index/015021413,春光,Aeju,2025-12-04,中文書 > 書畫 > 西洋畫,,BOMTOONTAIWAN⁣⁣,399,9786267578537,Love Shuttle,休閒生活
15021417,愛情往返03【限量特裝版．附贈A4海報】（韓國網漫百萬人氣ABO作，無聖光火辣開車！）,https://www.sanmin.com.tw/product/index/015021417,春光,Aeju,2025-12-04,中文書 > 書畫 > 西洋畫,,BOMTOONTAIWAN⁣⁣,790,4717702129828,Love Shuttle,休閒生活
14987325,馬當家的餐桌（下）,https://www.sanmin.com.tw/product/index/014987325,十羽文化,洪淵植,2025-12-04,中文書 > 書畫 > 西洋畫,,黃子芸,260,9786267734148,마당 씨의 식탁,休閒生活
14987326,馬當家的餐桌（上＋下）,https://www.sanmin.com.tw/product/index/014987326,十羽文化,洪淵植,2025-12-04,中文書 > 書畫 > 西洋畫,,黃子芸,470,9786267734155,마당 씨의 식탁,休閒生活
14987335,馬當家的餐桌（上）,https://www.sanmin.com.tw/product/index/014987335,十羽文化,洪淵植,2025-12-04,中文書 > 書畫 > 西洋畫,,黃子芸,240,9786267734131,마당 씨의 식탁,休閒生活
14987374,80年代事件簿【典藏精裝版】,https://www.sanmin.com.tw/product/index/014987374,大辣,小莊,2025-12-04,中文書 > 書畫 > 西洋畫,,,800,9786267562321,80’s Diary in Taiwan,休閒生活
14965016,新世界狂歡comic edition01,https://www.sanmin.com.tw/product/index/014965016,台灣角川,k.kうさこ,2025-12-04,中文書 > 書畫 > 西洋畫,,,280,9786264356770,,休閒生活
14915840,Lion Hearts 獅子之心(全),https://www.sanmin.com.tw/product/index/014915840,青文,三田織,2025-12-04,中文書 > 書畫 > 西洋畫,,魏嫚秀,200,9786264363846,ライオンハーツ,休閒生活
14915845,楓與鈴（全）,https://www.sanmin.com.tw/product/index/014915845,青文,きょくち,2025-12-04,中文書 > 書畫 > 西洋畫,,青文,380,9786264363891,楓と鈴,休閒生活
15006921,新世界狂歡comic edition 01【特裝版】,https://www.sanmin.com.tw/product/index/015006921,台灣角川,k.kうさこ,2025-12-04,中文書 > 書畫 > 西洋畫,,,660,4711289627692,NU,休閒生活
14935631,王子們的淫餐（全）,https://www.sanmin.com.tw/product/index/014935631,青文,樋木木ゆいちいち,2025-12-04,中文書 > 書畫 > 西洋畫,,都雪,140,9786264365369,王子達の淫餐,休閒生活
14935636,夫妻甜蜜物語：Step Up Love Story 92,https://www.sanmin.com.tw/product/index/014935636,青文,克.亞樹,2025-12-04,中文書 > 書畫 > 西洋畫,,捲毛太郎,130,9786264365413,ふたりエッチ(92),休閒生活
14935638,女子宿舍的貓小玉02,https://www.sanmin.com.tw/product/index/014935638,青文,春輝,2025-12-04,中文書 > 書畫 > 西洋畫,,賴詠新,140,9786264365437,女子寮猫のタマさん,休閒生活
14935639,霰草忍法帖09,https://www.sanmin.com.tw/product/index/014935639,青文,春輝,2025-12-04,中文書 > 書畫 > 西洋畫,,YOSHIKI,140,9786264365444,あらくさ忍法帖(09),休閒生活
14935652,怪異與少女與神隱06,https://www.sanmin.com.tw/product/index/014935652,青文,ぬじま,2025-12-04,中文書 > 書畫 > 西洋畫,,YUZURU,160,9786264365925,怪異と乙女と神隠し,休閒生活
14935689,通往王國之路 奴隸劍士的扶搖直上英雄譚07,https://www.sanmin.com.tw/product/index/014935689,青文,"伊藤壽規-作者;
湯水快-原作;
日陰影次-角色原案",2025-12-04,中文書 > 書畫 > 西洋畫,,SHAUNTEN,140,9786264364935,王国へ続く道 奴隷剣士の成り上がり英雄譚,休閒生活
15024695,我媽已經三天沒打我了：喵！大膽點，貓咪哪有不出錯的呢！(百萬暢銷書作家老楊的貓頭鷹首部漫畫作品，隨書贈小貓不晚金句書籤2款),https://www.sanmin.com.tw/product/index/015024695,幸福文化,"老楊的貓頭鷹-著;
jinji與舟-繪",2025-12-03,中文書 > 書畫 > 西洋畫,,,380,9786267786246,我妈已经三天没有打我了,休閒生活
15024699,365行，行行皆有喵 02,https://www.sanmin.com.tw/product/index/015024699,天光,PANDANIA,2025-12-03,中文書 > 書畫 > 西洋畫,,MEI,360,9786269273003,ねこのおしごと(2),休閒生活
15024702,我與恰米的咒物探險套書【限量贈恰米吊飾】,https://www.sanmin.com.tw/product/index/015024702,好人出版,田中俊行-著 オオイシヒロト-繪,2025-12-03,中文書 > 書畫 > 西洋畫,,蔡麗蓉,700,8667106523431,ぼくと呪物の奇妙な生活　呪物コレクター誕生秘話編；ぼくと呪物の奇妙な生活 最恐呪物蒐集編,休閒生活
14915870,養蛾的日常01,https://www.sanmin.com.tw/product/index/014915870,青文,大谷えいち,2025-12-03,中文書 > 書畫 > 西洋畫,,都雪,140,9786264364546,モスのいる日常,休閒生活
14990859,血界戰線 beat 3 peat03,https://www.sanmin.com.tw/product/index/014990859,長鴻出版社,內藤泰弘,2025-12-03,中文書 > 書畫 > 西洋畫,,鄭世彬,110,9786264306959,血界戦線 beat 3 peat,休閒生活
14990861,想逃家的我、不小心把憧憬的大魔法使買下來了04,https://www.sanmin.com.tw/product/index/014990861,長鴻出版社,"琴子.TCB(SQEXノベル)-原作;
鷹来タラ-漫畫",2025-12-03,中文書 > 書畫 > 西洋畫,,夏瑜,140,9786264306980,家から逃げ出したい私が、うっかり憧れの大魔法使い様を買ってしまったら,休閒生活
14990865,野生的大魔王出現了！黑翼霸王04,https://www.sanmin.com.tw/product/index/014990865,長鴻出版社,"炎頭・YahaKo-原作;
葉月翼-漫畫",2025-12-03,中文書 > 書畫 > 西洋畫,,哈姆柚,140,9786264307031,野生のラスボスが現れた！　黒翼の覇王,休閒生活
15047576,霸道同事敞開心房(全),https://www.sanmin.com.tw/product/index/015047576,東立,加東鉄瓶,2025-12-03,中文書 > 書畫 > 西洋畫,,李芸,160,9786260245528,,休閒生活
15047577,變色龍依戀掌心03 【特裝版】,https://www.sanmin.com.tw/product/index/015047577,東立,厘てく,2025-12-03,中文書 > 書畫 > 西洋畫,,李芸,210,9786260257286,カメレオンはてのひらに恋をする｡,休閒生活
15047578,BUDDIES 揭密搭檔（上＋下）【首刷限定版】,https://www.sanmin.com.tw/product/index/015047578,東立,倫敦巴里子,2025-12-03,中文書 > 書畫 > 西洋畫,,加奈,380,9786260259778,BUDDIES,休閒生活
15047586,像BL漫畫一般擁抱我 (全),https://www.sanmin.com.tw/product/index/015047586,東立,桃尻ひばり,2025-12-03,中文書 > 書畫 > 西洋畫,,李芸,160,9786260229078,,休閒生活
15047587,祕婿 新裝版 (全),https://www.sanmin.com.tw/product/index/015047587,東立,芹澤 知,2025-12-03,中文書 > 書畫 > 西洋畫,,澤野凌,160,9786260254681,,休閒生活
15038911,沒有明天的我們,https://www.sanmin.com.tw/product/index/015038911,原動力,韋蘺若明,2025-12-03,中文書 > 書畫 > 西洋畫,,,260,9786267634332,,休閒生活
14859053,欲為魔女便為魔女01,https://www.sanmin.com.tw/product/index/014859053,青文,櫻井亞都,2025-12-03,中文書 > 書畫 > 西洋畫,,ZHUN,140,9786264227285,魔女らば魔女れば,休閒生活
14859061,勇者鬥惡龍達伊的大冒險 勇者阿邦與獄炎魔王11,https://www.sanmin.com.tw/product/index/014859061,青文,芝田優作,2025-12-03,中文書 > 書畫 > 西洋畫,,蘇奕軒,120,9786264363518,ドラゴンクエスト ダイの大冒険 勇者アバンと獄炎の魔王,休閒生活
14859069,欲為魔女便為魔女02,https://www.sanmin.com.tw/product/index/014859069,青文,櫻井亞都,2025-12-03,中文書 > 書畫 > 西洋畫,,ZHUN,140,9786264360470,魔女らば魔女れば,休閒生活
14859070,欲為魔女便為魔女03(完),https://www.sanmin.com.tw/product/index/014859070,青文,櫻井亞都,2025-12-03,中文書 > 書畫 > 西洋畫,,ZHUN,140,9786264360487,魔女らば魔女れば,休閒生活
14915844,名偵探柯南特別篇49：冥王之眼,https://www.sanmin.com.tw/product/index/014915844,青文,"青山剛昌;
太田勝;
漥田一裕",2025-12-03,中文書 > 書畫 > 西洋畫,,弁天,120,9786264363884,,休閒生活
14990869,皇帝陛下的專屬圖書館公主01,https://www.sanmin.com.tw/product/index/014990869,長鴻出版社,"綾瀬 きょうな-漫畫;
やしろ 慧-原作;
なま角色原案",2025-12-03,中文書 > 書畫 > 西洋畫,,HITOMI,140,9786264307086,皇帝陛下の専属司書姫,休閒生活
14990870,轉生後的大聖女，極力隱瞞聖女的身分 A Tale of The Great Saint05,https://www.sanmin.com.tw/product/index/014990870,長鴻出版社,"十夜・chib-原作;
青辺 マヒト-漫畫",2025-12-03,中文書 > 書畫 > 西洋畫,,蘇涵,130,9786264307093,転生した大聖女は、聖女であることをひた隠す　A Tale of The Great Saint,休閒生活
14990871,偶像宅同學禁止戀愛！(全),https://www.sanmin.com.tw/product/index/014990871,長鴻出版社,橋本光,2025-12-03,中文書 > 書畫 > 西洋畫,,HITOMI,140,9786264307239,ドルヲタくんは恋愛禁止！,休閒生活
14935625,我們全部都＊了02,https://www.sanmin.com.tw/product/index/014935625,青文,金田一蓮十郎,2025-12-03,中文書 > 書畫 > 西洋畫,,MON,140,9786264364843,ぼくらはみんな*んでいる,休閒生活
14935630,死神的新娘：在餘命7日裡的幸福 01,https://www.sanmin.com.tw/product/index/014935630,青文,一色箱,2025-12-03,中文書 > 書畫 > 西洋畫,,ZHUN,140,9786264364898,死神の花嫁-余命7日からの幸福-,休閒生活
14935632,魔法少女三十好幾03,https://www.sanmin.com.tw/product/index/014935632,青文,三倉ゆめ,2025-12-03,中文書 > 書畫 > 西洋畫,,CHIKA,140,9786264365376,魔法少女三十路,休閒生活
14935691,死神的新娘：在餘命7日裡的幸福 02,https://www.sanmin.com.tw/product/index/014935691,青文,一色箱,2025-12-03,中文書 > 書畫 > 西洋畫,,ZHUN,140,9786264365062,死神の花嫁-余命7日からの幸福-,休閒生活
15023602,鬼人幻燈抄01【漫畫版】,https://www.sanmin.com.tw/product/index/015023602,尖端出版,"中西モトオ-著;
里見有-繪",2025-12-02,中文書 > 書畫 > 西洋畫,,梁恩嘉,140,9786264344616,鬼人幻燈抄,休閒生活
15023605,青年黑傑克16（完）,https://www.sanmin.com.tw/product/index/015023605,尖端出版,"手塚治虫;
田畑由秋;
大熊由護",2025-12-02,中文書 > 書畫 > 西洋畫,,林武三,140,9786264346016,ヤングブラック・ジャック(16),休閒生活
15039756,屁屁丹迪10：勇者鬥魔王！,https://www.sanmin.com.tw/product/index/015039756,小光點,"トロルTroll;
春原ロビンソンRobinson Haruhara",2025-12-02,中文書 > 書畫 > 西洋畫,,檸檬酸,300,9786267660638,おしりダンディ ザ・ヤング みちびかれしゆうしゃ,休閒生活
15039757,屁屁丹迪10：勇者鬥魔王！【限定特裝版】,https://www.sanmin.com.tw/product/index/015039757,小光點,"トロルTroll;
春原ロビンソンRobinson Haruhara",2025-12-02,中文書 > 書畫 > 西洋畫,,檸檬酸,350,4717702300135,おしりダンディ ザ・ヤング みちびかれしゆうしゃ,休閒生活
14915907,盡情撫摸我,https://www.sanmin.com.tw/product/index/014915907,暮想出版股份有限公司,柚十扇,2025-12-01,中文書 > 書畫 > 西洋畫,,魏嫚秀,300,9786267581933,,休閒生活
15038910,#有料少女【完全版】～付了錢就能讓我？？的女孩子～,https://www.sanmin.com.tw/product/index/015038910,暮想出版股份有限公司,どじろー,2025-12-01,中文書 > 書畫 > 西洋畫,,邦布托,340,9786267581971,#有料少女【完全版】～お金を払うと〇〇してくれる女の子～,休閒生活
15039035,360°的各種角度臉部繪製技法：由人氣繪師所繪製的男女角色臉部範例集,https://www.sanmin.com.tw/product/index/015039035,北星出版社,HOBBY JAPAN,2025-12-01,中文書 > 書畫 > 西洋畫,,詹晨,460,9786267567449,,休閒生活
15039742,妃真與殿！03,https://www.sanmin.com.tw/product/index/015039742,東立,小野 玄暉,2025-12-01,中文書 > 書畫 > 西洋畫,,羅筱君,110,9786260251437,,休閒生活
15039743,dear親愛的 新裝版01【首刷限定版】,https://www.sanmin.com.tw/product/index/015039743,東立,藤原 ここあ,2025-12-01,中文書 > 書畫 > 西洋畫,,陳姿君,300,9786260252267,dear 新装版,休閒生活
15039750,失憶投捕17,https://www.sanmin.com.tw/product/index/015039750,東立,美川絵子,2025-12-01,中文書 > 書畫 > 西洋畫,,澤野凌,110,9786260257040,,休閒生活
15039751,上伊那牡丹，醉姿如百合01【首刷限定版】,https://www.sanmin.com.tw/product/index/015039751,東立,塀,2025-12-01,中文書 > 書畫 > 西洋畫,,杜信彰,170,9786260257811,上伊那ぼたん、酔へる姿は百合の花,休閒生活
15039752,擅長逃跑的殿下20,https://www.sanmin.com.tw/product/index/015039752,東立,松井優征,2025-12-01,中文書 > 書畫 > 西洋畫,,陳姿君,110,9786260257996,,休閒生活
15039753,俺是大哥大!! 愛藏版 03【首刷附錄版】,https://www.sanmin.com.tw/product/index/015039753,東立,西森博之,2025-12-01,中文書 > 書畫 > 西洋畫,,許任駒,260,9786260240776,今日から俺は!!(小学館文庫),休閒生活
14986603,辣妹只是好想要,https://www.sanmin.com.tw/product/index/014986603,暮想出版股份有限公司,東野みかん,2025-12-01,中文書 > 書畫 > 西洋畫,,邦布托,320,9786267581452,ギャル♡欲しがりだけ,休閒生活
14989407,我會為妳變出一整個世界,https://www.sanmin.com.tw/product/index/014989407,白象文化,芝麻熊,2025-12-01,中文書 > 書畫 > 西洋畫,,,380,9786263647817,,休閒生活
15008325,睡魔08-11+三特典套書【三十周年限量典藏封面紀念書盒版】,https://www.sanmin.com.tw/product/index/015008325,奇幻基地,"尼爾.蓋曼-著;
核心繪者-繪",2025-11-29,中文書 > 書畫 > 西洋畫,,火櫻;桑妮;韓鋼,5500,4717702129484,The Sandman 8-14,休閒生活
15039115,藍色時期 16,https://www.sanmin.com.tw/product/index/015039115,東立,山口飛翔,2025-11-28,中文書 > 書畫 > 西洋畫,,NIVA,140,9786260243081,,休閒生活
15039116,蔚藍檔案遊戲開發部大冒險！02,https://www.sanmin.com.tw/product/index/015039116,東立,"蔚藍檔案-原作;
水あさと-漫畫",2025-11-28,中文書 > 書畫 > 西洋畫,,澤野凌,150,9786260247034,,休閒生活
15039117,赤河戀影 愛藏版 01-05【首刷書盒版】,https://www.sanmin.com.tw/product/index/015039117,東立,篠原千絵,2025-11-28,中文書 > 書畫 > 西洋畫,,翁蛉玲,1380,9786260247577,天は赤い河のほとり〔文庫〕,休閒生活
15039118,公司和私生活－ON AND OFF－03,https://www.sanmin.com.tw/product/index/015039118,東立,金沢真之介,2025-11-28,中文書 > 書畫 > 西洋畫,,羅筱君,180,9786260249670,,休閒生活
15039119,魔男伊奇02,https://www.sanmin.com.tw/product/index/015039119,東立,"宇佐崎しろ-漫畫;
西修-原作",2025-11-28,中文書 > 書畫 > 西洋畫,,叢琳,110,9786260251765,,休閒生活
15039120,迷宮精靈～迷宮中一定會出現寶箱嗎～ 01,https://www.sanmin.com.tw/product/index/015039120,東立,RiverSlan,2025-11-28,中文書 > 書畫 > 西洋畫,,AN SEO MI,140,9786260253714,,休閒生活
15039121,CITY 05,https://www.sanmin.com.tw/product/index/015039121,東立,あらゐけいいち,2025-11-28,中文書 > 書畫 > 西洋畫,,王杉珊,140,9786260257002,,休閒生活
15039122,百瀨同學的初戀破綻百出。01【首刷限定版】,https://www.sanmin.com.tw/product/index/015039122,東立,晴川 シンタ,2025-11-28,中文書 > 書畫 > 西洋畫,,方奕勝,220,9786260259563,百瀬アキラの初恋破綻中,休閒生活
14950961,鬼夜曲01【特裝版】,https://www.sanmin.com.tw/product/index/014950961,平心工作室,"C.R Jade-圖;
ANANAS-文",2025-11-27,中文書 > 書畫 > 西洋畫,,BOMTOON TAIWAN,790,4710462498715,,休閒生活
14915851,甜蜜毒藥03,https://www.sanmin.com.tw/product/index/014915851,青文,賴長,2025-11-27,中文書 > 書畫 > 西洋畫,,MIDORI,140,9786264363952,シュガードラッグ,休閒生活
14915855,不良少年與科學烹飪01,https://www.sanmin.com.tw/product/index/014915855,青文,岡叶,2025-11-27,中文書 > 書畫 > 西洋畫,,潘琳芸,140,9786264363990,ヤンキー君と科学ごはん,休閒生活
14915863,脫法馴獸師的成名冒險～S級美少女冒險家被我馴服01,https://www.sanmin.com.tw/product/index/014915863,青文,真鍋讓治,2025-11-27,中文書 > 書畫 > 西洋畫,,蘇聖翔,140,9786264364249,脱法テイマーの成り上がり冒険譚～Sランク美少女冒険者が俺の獣魔になっテイマす～,休閒生活
14915878,我看得見你唷！愛澤同學01,https://www.sanmin.com.tw/product/index/014915878,青文,棘尾どろしー,2025-11-27,中文書 > 書畫 > 西洋畫,,弁天,140,9786264364621,見えてますよ! 愛沢さん,休閒生活
14915879,縮在角落的炭女魔王對最強隨從萌發戀火01,https://www.sanmin.com.tw/product/index/014915879,青文,秋タカ,2025-11-27,中文書 > 書畫 > 西洋畫,,MON,140,9786264364638,スミごもりの炭女魔王は最強従者に恋焦がれます,休閒生活
14915880,異世界的處置依社畜而定06（漫畫）,https://www.sanmin.com.tw/product/index/014915880,青文,采和輝,2025-11-27,中文書 > 書畫 > 西洋畫,,呂郁青,140,9786264364645,異世界の沙汰は社畜次第,休閒生活
14915919,另一個我01,https://www.sanmin.com.tw/product/index/014915919,十羽文化,"JUHAN;
samK",2025-11-27,中文書 > 書畫 > 西洋畫,,BOMTOON TAIWAN,380,9786267734087,하프 오브 미,休閒生活
15037671,孔雀王 愛藏版11(完),https://www.sanmin.com.tw/product/index/015037671,東立,荻野真,2025-11-27,中文書 > 書畫 > 西洋畫,,林均鎂,260,9786260221751,,休閒生活
15037672,哨聲響起愛藏版09,https://www.sanmin.com.tw/product/index/015037672,東立,樋口大輔,2025-11-27,中文書 > 書畫 > 西洋畫,,游非凡,250,9786260225759,,休閒生活
15037673,野莓 01,https://www.sanmin.com.tw/product/index/015037673,東立,米元入,2025-11-27,中文書 > 書畫 > 西洋畫,,SHION,150,9786260240639,,休閒生活
15037674,SKIP. BEAT!華麗的挑戰51,https://www.sanmin.com.tw/product/index/015037674,東立,仲村佳樹,2025-11-27,中文書 > 書畫 > 西洋畫,,蔡夢芳,110,9786260242206,,休閒生活
15037675,烏龍派出所愛藏版04,https://www.sanmin.com.tw/product/index/015037675,東立,秋本 治,2025-11-27,中文書 > 書畫 > 西洋畫,,都雪,260,9786260245603,,休閒生活
15037676,普通輕音社02,https://www.sanmin.com.tw/product/index/015037676,東立,"桑針-原作;
出内鐵雄-漫畫",2025-11-27,中文書 > 書畫 > 西洋畫,,王杉珊,140,9786260252410,,休閒生活
15037685,魔法老師 愛藏版 10【首刷附錄版】,https://www.sanmin.com.tw/product/index/015037685,東立,赤松 健,2025-11-27,中文書 > 書畫 > 西洋畫,,艾采玉,290,9786260217150,新装版 魔法先生ネギま!,休閒生活
15037699,輝夜姬愛藏版 13【首刷附錄版】,https://www.sanmin.com.tw/product/index/015037699,東立,清水 玲子,2025-11-27,中文書 > 書畫 > 西洋畫,,KOSUKEN,270,9786260254216,輝夜姫 (白泉社文庫),休閒生活
15037700,BLEACH死神 愛藏版12,https://www.sanmin.com.tw/product/index/015037700,東立,久保帯人,2025-11-27,中文書 > 書畫 > 西洋畫,,羅筱君,290,9786260255305,,休閒生活
15037701,BLUE LOCK藍色監獄-EPISODE 凪-07,https://www.sanmin.com.tw/product/index/015037701,東立,"金城宗幸;
三宮宏太;
ノ村優介",2025-11-27,中文書 > 書畫 > 西洋畫,,吳勵誠,110,9786260257293,,休閒生活
15037702,荒木飛呂彦的新・漫畫術 如何打造反派角色 (全),https://www.sanmin.com.tw/product/index/015037702,東立,荒木飛呂彦,2025-11-27,中文書 > 書畫 > 西洋畫,,吳勵誠,240,9786260259259,,休閒生活
15039687,台灣漫畫年鑑：對漫畫文化的另一種思考【增補修訂版】,https://www.sanmin.com.tw/product/index/015039687,奇異果文創,陳仲偉,2025-11-27,中文書 > 書畫 > 西洋畫,,,450,9786267677056,,休閒生活
15039688,台灣男子簡阿淘02：白色牢影,https://www.sanmin.com.tw/product/index/015039688,奇異果文創,"葉澄;
Miyako",2025-11-27,中文書 > 書畫 > 西洋畫,,,250,9786267677087,,休閒生活
